Data/data_not_bias/ULTA.csv,Data/data_not_bias/YHOO.csv,Data/data_not_bias/ARE.csv,Data/data_not_bias/SYK.csv,Data/data_not_bias/CB.csv,Data/data_not_bias/LM.csv,Data/data_not_bias/TSN.csv,Data/data_not_bias/DTV.csv,Data/data_not_bias/FLR.csv,Data/data_not_bias/CSC.csv,Data/data_not_bias/NE.csv,Data/data_not_bias/PEP.csv,Data/data_not_bias/PEG.csv,Data/data_not_bias/LLY.csv,Data/data_not_bias/UNS.csv,Data/data_not_bias/COST.csv,Data/data_not_bias/REG.csv,Data/data_not_bias/RDC.csv,Data/data_not_bias/NWS.csv,Data/data_not_bias/LLL.csv,Data/data_not_bias/LOW.csv,Data/data_not_bias/MDLZ.csv,Data/data_not_bias/NBR.csv,Data/data_not_bias/FMC.csv,Data/data_not_bias/HCP.csv,Data/data_not_bias/XEL.csv,Data/data_not_bias/AIZ.csv,Data/data_not_bias/PDCO.csv,Data/data_not_bias/LO.csv,Data/data_not_bias/R.csv,Data/data_not_bias/CERN.csv,Data/data_not_bias/MET.csv,Data/data_not_bias/ARG.csv,Data/data_not_bias/CHK.csv,Data/data_not_bias/FTV.csv,Data/data_not_bias/DLR.csv,Data/data_not_bias/XRAY.csv,Data/data_not_bias/SCG.csv,Data/data_not_bias/FAST.csv,Data/data_not_bias/FOSL.csv,Data/data_not_bias/TJX.csv,Data/data_not_bias/SNA.csv,Data/data_not_bias/MPC.csv,Data/data_not_bias/D.csv,Data/data_not_bias/CA.csv,Data/data_not_bias/MRK.csv,Data/data_not_bias/S.csv,Data/data_not_bias/STX.csv,Data/data_not_bias/NOC.csv,Data/data_not_bias/BXP.csv,Data/data_not_bias/KHC.csv,Data/data_not_bias/IPG.csv,Data/data_not_bias/UNP.csv,Data/data_not_bias/ALLE.csv,Data/data_not_bias/ABBV.csv,Data/data_not_bias/ORCL.csv,Data/data_not_bias/ECL.csv,Data/data_not_bias/RAI.csv,Data/data_not_bias/PLL.csv,Data/data_not_bias/ETR.csv,Data/data_not_bias/EBAY.csv,Data/data_not_bias/GME.csv,Data/data_not_bias/SBUX.csv,Data/data_not_bias/IR.csv,Data/data_not_bias/AMT.csv,Data/data_not_bias/INTU.csv,Data/data_not_bias/DRE.csv,Data/data_not_bias/JEC.csv,Data/data_not_bias/CMA.csv,Data/data_not_bias/PG.csv,Data/data_not_bias/CAT.csv,Data/data_not_bias/COH.csv,Data/data_not_bias/MCD.csv,Data/data_not_bias/MNST.csv,Data/data_not_bias/HCBK.csv,Data/data_not_bias/AMZN.csv,Data/data_not_bias/MWV.csv,Data/data_not_bias/MTZ.csv,Data/data_not_bias/INTC.csv,Data/data_not_bias/TWC.csv,Data/data_not_bias/LSI.csv,Data/data_not_bias/PNR.csv,Data/data_not_bias/GLW.csv,Data/data_not_bias/BDX.csv,Data/data_not_bias/KMI.csv,Data/data_not_bias/PWR.csv,Data/data_not_bias/WPG.csv,Data/data_not_bias/APTV.csv,Data/data_not_bias/EXR.csv,Data/data_not_bias/HOLX.csv,Data/data_not_bias/EXPD.csv,Data/data_not_bias/KORS.csv,Data/data_not_bias/ALD.csv,Data/data_not_bias/GM.csv,Data/data_not_bias/TXN.csv,Data/data_not_bias/VRSK.csv,Data/data_not_bias/SJM.csv,Data/data_not_bias/TMO.csv,Data/data_not_bias/OXY.csv,Data/data_not_bias/RL.csv
0.0007318370045867846,-10000,0.0023546824479792187,-0.0009620638350359936,0.0003391981700106328,-10000,0.000621750690955024,-10000,-6.521238454915536e-05,-10000.0,-10000,-0.0002904093010640271,-0.00039868775040265614,0.00033727451508518933,-10000,0.0009092187746516343,-0.00020801542557476372,-10000,0.0022944448261094054,-10000,-0.0010218379181713842,-0.0007803542315557017,-0.0032767124957105175,0.0015911910644712786,-10000,0.0006237391703647285,-0.000856701983912306,-0.0004605640405553014,-10000,0.001999778203960132,-10000,0.0003576078357779203,-10000,-10000,-0.0009262538635701085,-0.0008427793054597535,-0.0010897893718418625,-10000,-0.0006182655777213052,-0.001196097588292302,-0.00037168672951836947,-0.0009928838674390134,-0.0007380254650629157,-0.00019529019243971074,-10000,-0.0005060000010214386,-10000,0.004673845980215135,6.128761942279601e-06,0.002299045126373568,-0.0008126989000705757,0.0007551778257477578,0.0004995601290877015,-0.0008973222794701866,0.0003602306781335852,0.0013164675170276485,0.00040318883781288994,-10000,-0.0007360400267392231,-0.0007714637959178499,-0.0003769527709591435,0.011585674693333537,2.155790824522266e-05,-0.0010204075876255267,0.0019880806129379813,0.0017273612490522855,-10000,-10000,0.0006473323277734716,-6.502485121236693e-05,0.0007766147306759279,-10000,-0.0012101262729380144,-0.0017693338769481442,-10000,-4.317357348918239e-05,-10000,-0.002768355118905452,0.001200887969888488,-10000,-10000,-0.000252999624394884,0.000448708442061669,0.0003586503101839726,-0.0002037841970520049,-0.0006577238558056805,-10000,-0.0015058141542562,-0.0010147282195983782,-0.0005996480951459377,-0.0010434893223851085,-10000,-10000.0,0.0009556095298204792,0.0001857833848448289,-0.0006504165323672393,-0.0007635867104122471,-0.00034748083475946766,-0.0012114888957316405,-0.0003647419070598185
0.0008085233815780991,-10000,0.002217099099729503,0.00010914214823923898,-6.507230497533804e-05,-10000,0.0008889162176642708,-10000,-0.00036095688878071944,-10000.0,-10000,-0.00021697614111834386,-0.00022249704427664964,-0.00014043763229927694,-10000,0.00041009481043322135,-1.1752120705997815e-05,-10000,0.002105393492465053,-10000,4.212974691498761e-05,-0.0005692023705630516,-0.0069805419159833584,0.001347875077384156,-10000,-0.0011914885894958136,-0.0001853367745903022,-8.732850811837167e-05,-10000,0.0018132690126779877,-10000,0.00013631840734372634,-10000,-10000,-0.0006571139606549166,-0.0012705930875730638,-0.0005665432626967038,-10000,-0.0012643069653959652,-0.002201327370584098,-0.00031831501694559294,-0.004295799256259057,0.0011595989228816296,-0.000671020678746905,-10000,-0.001068533499784117,-10000,0.003059014059695426,0.0013968515488844333,-0.00011182676790222725,-0.0010259462970085664,-0.0012895095171509222,0.0005605905660154299,-0.0001135056345854299,0.0019477889793294905,0.0016593836933526793,0.0004192287776000653,-10000,0.0017472233942946148,-0.0012721778965578375,0.0005950102934311345,0.01329745316693163,-0.0004398871653046512,0.0003519247128747515,-0.006794006368253245,0.0013199545301886785,-10000,-10000,-5.8323115841174886e-05,0.000345306335613473,-0.0005998536171554837,-10000,-0.000557459335360601,-0.0017004274180679655,-10000,0.0004888532675921387,-10000,-0.0027030218430908613,-0.00023343897746647173,-10000,-10000,0.0002482198463055841,0.0010469639178882191,-0.0010795980904510375,0.0004837628707758575,-0.0012431502198876638,-10000,-0.0012160078188172133,-0.0004204152884570715,-0.00042312331269537206,-0.0019096730028897945,-10000,-10000.0,0.0006842914475279662,0.00036669537558078934,-0.0012308224784076758,-0.002336347436320328,0.0006687576670798969,-0.0016849882393990968,-0.0003783578180866648
0.00028509402251276775,-10000,0.00153735972603906,-0.0010560687286779238,0.0002591064328178486,-10000,0.0010032414266864553,-10000,-0.00010704885748409967,-10000.0,-10000,2.8365092524134706e-06,-0.00020468919362543774,8.185498344930012e-05,-10000,0.0008262720085542,0.000795330635700212,-10000,0.0018513450638571152,-10000,-0.000679539732483117,-0.0007945864579592208,-0.005556142571261099,0.0012330637688487919,-10000,-0.00036627357250101694,0.0010133517215390748,-0.0002855382886694833,-10000,0.0016995307379537427,-10000,9.51847593553824e-06,-10000,-10000,-0.0007152370562815595,-0.000353650812050576,-0.0007070185612253687,-10000,-0.00021689951575991454,-0.0001483307325740933,-0.0004629580588700654,0.0001895368774367267,0.0010300723897785835,0.00018102724476374736,-10000,-0.000890524305081889,-10000,0.004037787539289332,-0.0002686755339810422,0.0016277757710397415,-0.0011458340113370323,0.004400638126619973,8.077227546385423e-05,-0.00029515653748499827,0.0006291190996936505,-0.0006041086084390373,-0.0006855927860680304,-10000,0.0003677061869079958,0.00039422436851653005,0.0015890738130767727,0.015185570590282294,-0.00037243590910550383,-1.7412969327239964e-06,-0.0006557153655001641,0.0016159033748120322,-10000,-10000,0.006329520594774116,-0.00045983205786622296,-0.0007479270183807563,-10000,-0.0016818465977522458,-0.0016692468722203614,-10000,5.601261291756938e-05,-10000,-0.0030701807537747397,0.00030168973673605883,-10000,-10000,0.0008196362344147386,0.0003506551761634951,-0.0018424050876269553,0.0002785452380598919,-0.0006991489270744952,-10000,-0.0017531363139885823,-0.0005209214946498489,-0.0007296108178141984,-0.0019993637180036055,-10000,-10000.0,0.001278600079629268,-0.001252701085453965,-0.0010388293803423332,-0.00048710474352566197,0.0009652033326653942,-0.0018368388003388956,-0.00033296560248108494
0.00028176210942918703,-10000,-1.2917365952659545e-05,0.00017409648449437674,-0.0007388864883806573,-10000,0.0006091171328664955,-10000,-0.000535174954710372,-10000.0,-10000,-0.00021875924901229831,0.0003697997528168083,-0.00022765486949670374,-10000,0.00023069865942356587,-0.0007932161323545682,-10000,0.002735509289704994,-10000,-0.0012754514009246719,-0.0010914651030598766,-0.003414684590788466,0.0006660528328188457,-10000,6.241489010905691e-05,0.00010725840945229218,-0.00018191745066944818,-10000,0.0015726034665494342,-10000,0.0005662805495043049,-10000,-10000,-0.0004772239740531629,-0.000596515973150761,-0.0007281278448818705,-10000,-0.0003297107789921007,9.708358100009827e-05,0.00024147748910197429,0.00020048766051264404,-0.0027467938523635356,0.000574556855817707,-10000,-0.00021750362032046776,-10000,0.003549836472138177,0.00016148095814186113,-2.8481835940553338e-05,-0.0011611319975479845,0.003116102787400471,0.0007360494454991141,-0.000221780754384111,0.00025689991680583475,-0.0006020808856336919,0.0007253333189111904,-10000,0.002918553323027116,0.0007512912930965177,7.097400271607705e-06,0.004082103620350284,-5.875899242268111e-05,-0.00026464481930835843,-0.0025514251200837268,0.00012562521195677391,-10000,-10000,0.0016495319130065754,-1.6629889221668514e-05,-0.0012312615045325169,-10000,-0.0009021305743569012,-0.0024660759933532745,-10000,0.0012248907298994718,-10000,-0.003759613457835998,0.00036477131888457853,-10000,-10000,0.0008010007814429734,0.0002490433945765653,-0.0018766673494643392,0.0017953002218514084,-0.0018910955140629868,-10000,-0.0003559464772942302,0.00010299699630822836,-0.0010301054139226628,-0.002305286228078899,-10000,-10000.0,0.00017856315145401187,7.934974223138175e-05,-1.8844955935751304e-05,-0.0008001176006696477,-0.0011636479710348078,-0.0011324606017365452,0.0004299806977821984
-0.0006346897245387018,-10000,0.001336550699225324,-0.001533528547149944,0.0008721478197374383,-10000,0.0005944306049137716,-10000,-6.821150718017285e-05,-10000.0,-10000,-0.0005897064896286741,7.679588576897627e-05,-0.00033794603763250317,-10000,0.0009947689021281266,-1.3708504127052032e-06,-10000,0.0014117319918282812,-10000,-0.0006435129568713623,-0.0020181132799395028,-0.004434460762961446,0.0013731927339374352,-10000,0.00040725308035049676,0.0015993935417773519,-0.0009997632965714177,-10000,0.0012617413727759256,-10000,0.0004901289345890638,-10000,-10000,-0.0006560745853990282,-0.0010126417678386372,-0.0013145019485712888,-10000,0.0002817178785842587,-0.0024139258460238976,-0.00046902986122677174,0.00046184824583834664,-0.0007884410304461343,0.0006371872276261753,-10000,-0.0002144478065767607,-10000,0.004087321408123128,-0.0015484283536295834,-0.0008522732399682489,-0.0012230051179242482,0.0017342403823944422,0.0006577538873715579,-0.0014307729366349045,-0.0003011156129113698,-0.0005047304379757219,0.0005942263358576345,-10000,-0.003963822914443406,0.0010383664267032446,0.001521015123243863,0.008107738065437459,-0.00028383334379550285,-0.0013854937279940466,0.00013356982031908964,0.0018929665098116376,-10000,-10000,0.0025758240688423086,0.0005320076022072935,-0.0003767119890778818,-10000,-0.0013621115422871681,-0.0006512293274833025,-10000,0.0013306950087175395,-10000,-0.0034230759468892977,8.392954140564151e-05,-10000,-10000,0.0006637562913481531,0.0008638292536597363,-0.003462897688758682,-0.0007680396129903276,-0.0006755935655655284,-10000,-0.0011685263507280616,0.0006272660818571891,-0.0021130785000677164,-0.0023381234494622084,-10000,-10000.0,-0.002258303571291711,-0.0003115625835399613,-0.001577669397480268,-0.0015522306428396458,-0.0009451147767052965,-0.0020857448695857424,-0.0008188551054055156
-0.0008067369890895323,-10000,0.002403413349323137,-0.0007548457857741967,0.006759544086461978,-10000,0.0004026073516934858,-10000,-0.00027755013416158516,-10000.0,-10000,-0.0009942254903732737,-0.00011361684078069754,0.0007493558997507658,-10000,0.0006039913697071554,-0.0004681969100240231,-10000,0.0017902190700386325,-10000,-0.001095978190370252,-0.0017681352918692984,-0.0005767625183831609,0.0016624205423484816,-10000,0.0004752193241547364,-0.001737953193122072,-0.00010292566506296875,-10000,0.0033401848730952146,-10000,0.0003342637726920956,-10000,-10000,0.0007435175748361884,-0.0005875286066064061,-0.0007331212918817678,-10000,2.4997271636737454e-05,0.0004933246105736878,-0.001181528266246068,6.685069157472717e-05,-0.001483995080393987,-0.0006181185828135174,-10000,-0.00023684673380785755,-10000,0.004226802968030008,0.00014908598844571653,0.00021184284608417197,-0.0014013893235397784,0.0013959152405658183,0.0011047569514331674,-0.00378096460480805,-0.00014328690435382193,0.0011356422114035237,0.00022566958933138508,-10000,0.0006691194206825085,0.00021862592852727047,0.00015277773554451992,0.008549822111758105,-0.00020474551137872367,-0.0008612404807213977,-0.0008701741872909278,0.0016037075885916546,-10000,-10000,0.0008547526413562836,-0.0005734365181032548,-0.0007849988271682192,-10000,-0.001185342752602255,-0.0017839767863598779,-10000,0.0009342882510897396,-10000,-0.003367175942858421,0.0007035166897558574,-10000,-10000,0.00034380377433660146,-5.750476654556777e-05,-0.003663075863792415,-0.0008015536685904764,-0.0004979695910427222,-10000,-0.0008841433080024688,-0.0003705638760011942,-0.0021124493521072004,-0.0019378832458373768,-10000,-10000.0,0.00044106786884005005,-0.0009113063571305101,-0.00030855108088748037,-0.000789275472914874,-0.0007160637916327249,-0.0019531086339097973,0.0006543489610711219
0.0002144499431752851,-10000,-1.2385941207185931e-05,0.0009055720137242872,-0.00024335759922456453,-10000,0.0004290097459846247,-10000,-0.0008763362666997608,-10000.0,-10000,-0.0008925365054060026,0.0010575704351306267,-0.0003336386729254581,-10000,5.5944908756999385e-06,0.0016396145343183695,-10000,0.001832131152435802,-10000,-0.0009300482765474171,-0.0018564992326543478,-0.0034085659372749995,0.002076595060617578,-10000,-0.0011351812662209998,-0.000774763906971087,-0.0004135491333134568,-10000,0.0032142091024339485,-10000,0.0001292374742864127,-10000,-10000,-0.0005550893487354044,0.00013698249367886052,0.0014746972436845676,-10000,-0.0004222872205683176,-0.0009185500033912486,-0.001136309637220886,0.00018827047958970417,0.0010501314595493753,-0.00039407784083907876,-10000,-0.0001877376837351618,-10000,0.00045257637567718115,0.0006194973024977418,0.0007379753762517266,-0.0012448696942880522,0.001895296593841866,-0.002623205794869068,-0.00023185292163744095,0.004425896946783099,-8.505430634610537e-05,0.0005660726920458986,-10000,-0.0035261111509328528,0.0008650449149896742,0.006900282579912285,0.00994566962018619,-0.0004666582278795476,-5.671566097280225e-06,0.0023676422468250475,0.00016102543697821663,-10000,-10000,0.00030540679709546595,0.0004453548118020517,-0.00046223386753211276,-10000,-0.0010402447381995517,-0.0010071027686746371,-10000,0.0007633409626469186,-10000,-0.0011981810173219399,-0.000643057967138346,-10000,-10000,-0.000546943096305375,0.0009306721346270883,-0.003302757452251364,-0.0005346760394724967,-0.0010803983901346765,-10000,-0.0010747320929077146,0.001485821533229039,-0.0013015264350720768,-0.002311530652803828,-10000,-10000.0,-0.000217377938260681,-0.00023723954551227759,0.0006660504456876713,-0.0011009691383260032,0.00020129936263869964,-0.0006873839181603715,-0.000858428704312589
0.00048309512412942235,-10000,0.0017753995912575394,-0.0004079674379594856,0.002297705922494522,-10000,0.00039241296932494927,-10000,-0.0007960734139375259,-10000.0,-10000,0.00026633569513849665,0.0006676391746699876,0.00033656669225032374,-10000,0.0007792585959584357,0.0007474615317981963,-10000,0.0017860835467413954,-10000,-0.0006316892654029833,0.00010154448277728984,-0.007041692765690603,0.0006669935128664542,-10000,0.00025319333278234435,0.001795804616910439,0.00026917724914532243,-10000,0.0027680802844967647,-10000,-0.0004327638439892834,-10000,-10000,-0.0008363752503510792,0.005352678432301192,-0.0020362953440427886,-10000,0.00012343577762503725,0.0005460256172286886,6.87857421933198e-06,0.0006694212217514295,0.00047442036113865026,0.0011994860985407281,-10000,-0.0007894251015746653,-10000,0.0034911846545559893,-0.0007861526498787974,0.002968622360329484,-0.001354010212181073,0.0026241368407750694,-0.0013676899380887686,0.0012500809990794999,0.0005189796398451517,-0.0002093920653596479,0.0009457013182156791,-10000,-0.0016641348318460112,-0.0010350043289384582,0.0013705624004441974,0.009021827621827757,9.806913416002434e-05,0.00040151761656343556,0.001446243326321866,0.0008796471132323113,-10000,-10000,0.0009821933837150165,-0.0004244736663575994,-0.0008670908912028472,-10000,-0.0014632302034569135,-0.0022482507882313463,-10000,-8.536384869929246e-05,-10000,-0.00209860112575923,-0.002709426114450902,-10000,-10000,0.0004378705211355209,0.0002217700693610199,-0.005482699423191561,-0.0005224920634041125,-0.0010714501512954651,-10000,-0.0008254160490302059,0.0018843760091031977,-0.0018298454138246205,-0.0018732861751137259,-10000,-10000.0,6.862232840584254e-05,-0.0009612314746452669,8.386512661886337e-05,-0.0009912801372518112,-0.00030061934049895105,-0.0021420708783073043,0.00012146415380846689
0.00018456409437268593,-10000,0.0004161183998990884,-0.001089078545952035,0.00014179180190816715,-10000,0.00029615139618782466,-10000,-0.0004758407385930765,-10000.0,-10000,-0.001054519640926443,0.00026889191592639197,0.0007989928022421042,-10000,0.0005521089673753636,-0.0002094013903281115,-10000,0.0019506958970092632,-10000,-0.0005067018990916278,-0.0025851250897730867,-0.004219686757548207,0.0009347634342861118,-10000,7.637007592684221e-05,0.00020543647300366591,-0.00068145662178316,-10000,0.003135335521023085,-10000,0.0006694283000908699,-10000,-10000,-0.0004631337713239412,-0.00176328829802968,-0.002101581580304778,-10000,-0.00045968438203560554,0.0006772608217144598,-0.0015816168428991646,0.0009078481728165766,-9.685035129798007e-05,0.001040726868559907,-10000,-0.0004096539687638522,-10000,0.0039919109768766885,0.0009715740194158125,-0.0005637360867090477,-0.001360402856416478,0.001725074793510887,-0.0017409867886752585,0.0018872428344017507,-0.000990305632771,-0.000990356436885735,0.0007767277865968135,-10000,-0.0004014082762143277,-0.0010516295268015027,0.0045512624552231,0.005860187351382674,0.0001587719616721592,0.0001378841932060435,0.00023212306998614154,0.0007468745811812174,-10000,-10000,-0.0004685894144918261,0.0005284495197755355,0.0003398755058800662,-10000,-0.0015961042712282622,-0.0013157412168415062,-10000,0.0008670971738514532,-10000,-0.0037675699398065535,-0.0016135912530117328,-10000,-10000,0.0006372772649510612,-0.0006352647388321051,-0.005158319497762926,-0.0006969199740237897,-0.0012990839045648513,-10000,-0.0003846237479369271,0.0011299586687193352,-0.0009471200333880179,-0.0024625709215231268,-10000,-10000.0,0.0007312533709652267,-0.0014265834881194133,0.0008118535063272755,-0.0006675598715934095,-0.000185376199823157,-0.0024289739725027837,0.0013441899494148124
0.0003066509247788814,-10000,-0.001590025302617321,-0.0017375513984201605,0.0012257464603709297,-10000,0.0009283218979948646,-10000,-0.0010072823719506417,-10000.0,-10000,-0.00033104620060440515,-0.0006169923931640022,0.00025537266959543034,-10000,0.00023076144919417492,-0.0017849298797541107,-10000,0.0018598329209696684,-10000,-0.0013047944471810684,-0.00128412545751226,-0.004622167344885916,0.0017214108275809535,-10000,0.0004149696638948636,-1.154536238616605e-05,-0.001292009392922919,-10000,0.001639416352206249,-10000,0.0005638160064599921,-10000,-10000,-0.001421781484074046,-0.0008891072292720533,-0.0009904022555818847,-10000,9.7162408545118e-05,-0.0014511105612869753,9.637843697444172e-05,0.00042131536230516527,-0.0005854743792493644,0.0003310865156944815,-10000,-0.00061138679151402,-10000,0.0011396502387910237,-0.00037981013865420396,0.00014029603836176747,-0.001598223497212313,0.00012199388272580137,-0.001921460296525995,-3.452784195835792e-05,4.735181014208054e-05,-0.000898025938669597,-0.0023808326282078775,-10000,0.0029456103034867756,-0.0002563759570866759,0.004956252038938179,0.009528231829326331,5.5915193775819456e-05,-0.001536681087870779,0.0003860755802905022,-0.000599017356712804,-10000,-10000,-0.0009886149211929085,8.113228429990548e-06,0.0038850729937941948,-10000,-0.0014261867568124463,-0.001624196304310539,-10000,0.0014410688962428998,-10000,-0.004900100693720771,0.00017309423454221447,-10000,-10000,4.590828995617565e-05,-0.0005152312307406864,-0.003901883669196324,-0.0007843680971880821,-0.0007076471149161856,-10000,-0.0010183101764496421,0.0017777328444851521,-0.003464925805009968,-0.0021343709192859343,-10000,-10000.0,0.0002164566624507971,-0.0003907493373259971,0.0003146590212975927,-0.0007192278063815633,-0.0005963879723183826,-0.0013121476832331056,0.0002819300485385111
0.0008611351244532783,-10000,-0.0016525075209091551,-0.00048641228306813846,-0.000536010265296098,-10000,0.0007464664420388577,-10000,-0.0006480900372352569,-10000.0,-10000,-0.0006063627738002897,0.00030808183480171927,-0.00015059623323853772,-10000,0.00014256451950268455,-0.0017891004510358964,-10000,0.0015354893812867501,-10000,-0.0013351729946641637,1.2733529613974707e-05,-0.005224546219360712,0.0011622229042957883,-10000,0.00041046633597921175,-0.00491917028117977,-0.0003862683197911753,-10000,0.0022480453190756493,-10000,0.0005264151553352874,-10000,-10000,-0.001083251938318997,-0.0009739774093835794,-0.0008433541036599892,-10000,0.000159665376689383,-0.0016942100015291865,-0.00019676312523424938,0.0008721981970071771,-0.0009318374651873296,0.00010437226901121801,-10000,-0.0006548038515557506,-10000,0.002662798587194558,0.000620292543160905,0.00030468979593537037,-0.001293365243912369,-0.0010549420207724915,-0.0017255519735127826,0.00012755166755574018,0.0006026799804089581,0.0011451957855898394,-0.0006244824867224591,-10000,0.0028063312952938415,-0.001487140427880488,0.0022353798921014383,0.010978786295613099,-0.002078337765668238,-0.0007793775782239087,-0.0007733251070757767,-0.0007502058326536189,-10000,-10000,-0.002391721901093775,-0.00019908273194678796,-0.0029352531281830554,-10000,-0.0009992803059922439,-0.001227545766665115,-10000,0.00043127645282791066,-10000,-0.004697153553298395,-0.0001719550461972884,-10000,-10000,0.0007029672379396008,-0.0005109673960282393,-0.0022207744262377877,-0.002031992777455958,-0.00046041886680145357,-10000,-0.0005147255973613426,0.0005592916277697128,-0.0008342914613254375,-0.0017360873173261544,-10000,-10000.0,0.0004159951551859483,0.0008433101450075011,-0.002263141749053376,-0.0010778572655506383,-0.0005876491773633695,-0.0008649434126003586,-0.00019184961758756845
0.00036698572864366955,-10000,-7.743401528298812e-05,-0.0010974647479286863,0.0004787203954464024,-10000,7.676315327938017e-05,-10000,-0.0008809895199581054,-10000.0,-10000,-0.00031889469540377635,0.0015586358229998558,-0.0004805628276887715,-10000,0.0004909920124128423,-0.0008786350659797534,-10000,0.001504941904969596,-10000,-0.000705629440776872,-0.000683034976895849,-0.0037235343007433154,0.0008875879766667515,-10000,0.00011560154731781727,-0.00040170124604056614,-0.0016888095782704928,-10000,0.0029178563793187725,-10000,-0.0011315007738666215,-10000,-10000,-0.001039231534433815,-0.002021046177537443,-0.0036911948167315713,-10000,-0.0001431963127222248,-0.00037740763582399064,0.0005421131467017557,0.0007584128298096907,7.202099846182635e-06,0.000302114876948557,-10000,-9.293850288487378e-05,-10000,-1.1692106330651528e-05,0.00013051154408550878,0.0012117483092477978,-0.0012709315962602405,-0.00023864508556877928,-0.001506956733618303,6.670866685090117e-05,-0.0008306171910528285,0.00013860071890687753,-6.449916483985315e-05,-10000,-0.0017351101456875022,-0.0006040428884754143,0.003701084602274923,0.008937044516353543,-0.00012247258995838476,0.0010433891483007038,-0.00042036613237210317,0.00030305866550728604,-10000,-10000,-0.0009192327745384254,0.0003848566492701931,-0.002632553443571897,-10000,-0.00025839750080864916,-0.001492505327510601,-10000,0.0002599995019315007,-10000,-0.0035689573059334762,0.0007306952095926229,-10000,-10000,-9.627769414295403e-05,-0.00018567614005854006,-0.003940575293514282,-0.00018535802095418118,-0.003042606404653666,-10000,-3.618878615098734e-05,0.0006762825114225002,-0.0008535328808371971,-0.0013523280958533054,-10000,-10000.0,0.0016114120647398303,-0.0011197219990640446,-0.0008351197166724981,-0.000559767517011218,-0.0004094072469387201,-0.0011367250970393883,3.3021461909221316e-05
-0.0017293218575605053,-10000,0.00020020587938212805,0.005846983595986535,-0.0004107154022791004,-10000,0.0006463387693122036,-10000,0.0005804844286064024,-10000.0,-10000,-0.0006462658840406212,0.0007898774432188603,0.00010247518645032822,-10000,0.0003106767683112374,0.00028299946799533176,-10000,0.002171651277282914,-10000,-0.0008487374461201986,-0.001959808800967614,-0.003288978256743208,0.001907812377322727,-10000,0.0004913365228753097,0.000404648744991948,-0.0031499949023349526,-10000,0.0020487312645539016,-10000,-0.0006665235075715069,-10000,-10000,-0.0009323159761705032,-5.2680056175664506e-05,0.0003089499702786148,-10000,0.00017120382891140464,-0.0026061992545594603,-0.0011356773363674548,0.0005775533629532732,-0.002052920343098651,0.0007201072895055919,-10000,-0.00015926004832229746,-10000,0.0033144430413334512,0.00037345666118568903,-0.0007392641655401793,-0.0010580334021623667,0.0030658844181709697,-0.0014232384791734074,0.0004768835824042071,0.00054987822598468,0.00016341547899525197,0.0005717682012515634,-10000,-0.0024611401985592542,-0.0015623605574503082,0.0047331664900934906,0.01049724367997266,-0.000921966981685327,7.17881279129759e-05,-0.0011417194561772572,0.0005382438288790356,-10000,-10000,-0.00048598702252143134,0.0009208371582181145,-0.001962936611560876,-10000,-0.0024485375698200577,0.0022213989694827544,-10000,-0.00017722798517727376,-10000,-0.00447624211894964,0.0007577091861104366,-10000,-10000,0.00014472971891700922,-0.0002373911126734974,-0.00035235654743348056,4.0029306090616956e-05,-0.0018253216218885452,-10000,-0.0015257331684671838,-0.003185092791536206,-0.0008586841927957038,-0.0013864030939519357,-10000,-10000.0,0.0012512963389292014,0.0010803193588941392,0.0001250947735135411,-0.0001382752215244025,-0.0011721191996967469,-0.0013170649098202963,0.001142293242504877
-0.0006528971828114813,-10000,0.00016659833744222532,-0.00021942554347379245,-0.000328169340379045,-10000,0.0015345651538329218,-10000,0.0020484394603055155,-10000.0,-10000,-0.00022477043202733638,8.329304921178455e-05,0.0008046548302822986,-10000,0.0012028800373833498,0.00015233654506966916,-10000,0.0010755693564577585,-10000,-0.0006244678784292884,-0.000927128085010803,-0.0031228784214807044,0.000674657318727654,-10000,0.0011439572453168327,0.000912864270353086,-0.0014487524437580264,-10000,0.0020484939780607255,-10000,0.00033709756953469237,-10000,-10000,-0.0010455956936436207,0.00044273133912513284,-0.000937141440662525,-10000,-0.000420013805121047,-0.000980358221329659,-8.786042335383134e-05,0.0008214088352073843,-0.001851730713858248,0.0008725210318642659,-10000,-0.0004295387061135664,-10000,0.0026173415360259797,-1.1405259283856006e-05,-0.0006667730101501751,-0.0010500528869781022,-0.00043290144992068856,-0.00133669135013736,-0.000313493317188113,0.0014933055361745027,-0.001047407613949317,0.0006144551390998634,-10000,0.00012379646057794928,-0.00010244688887030004,-0.0002815276029145662,0.007670745075730307,0.00024686128607438545,0.0006812304238818644,0.0015134294763056635,0.0007741856131994832,-10000,-10000,0.00134080372463185,0.00023370775032110333,-2.9466676981461848e-05,-10000,0.00024667614617944434,-0.004554198205181782,-10000,-0.0014781776828418946,-10000,-0.004056364562852629,2.7313130303889533e-05,-10000,-10000,-0.0005992420923317893,-0.0003684828910811936,-0.0008501639384572753,-0.0004811961114955232,-0.0013851810727493713,-10000,-0.001953377439368671,-0.00338953657784707,-0.0007887923177054921,-0.0009914554321914328,-10000,-10000.0,0.0018696931503629243,0.0002963411606788506,-0.000531820526157456,-0.0002573019985516616,-0.0005218546406735821,-0.002242964825194282,0.00018252708761400046
